"date","hits","keyword","geo","time","gprop","category","state"
2024-09-11,53,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-12,19,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-13,13,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-14,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-15,8,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-16,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-17,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-18,12,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-19,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-20,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-21,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-22,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-23,7,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-24,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-25,8,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-26,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-27,6,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-28,7,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-29,7,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-30,8,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-01,12,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-02,31,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-03,12,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-04,11,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-05,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-06,11,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-07,13,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-08,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-09,8,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-10,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-11,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-12,7,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-13,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-14,7,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-15,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-16,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-17,11,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-18,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-19,9,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-20,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-21,14,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-22,15,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-23,15,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-24,18,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-25,14,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-26,14,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-27,13,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-28,17,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-29,15,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-30,20,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-10-31,21,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-01,23,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-02,18,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-03,20,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-04,25,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-05,41,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-06,100,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-07,66,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-08,37,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-09,26,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-10,15,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-11,17,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-12,23,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-13,21,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-14,19,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-15,14,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-16,7,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-17,7,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-18,8,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-19,8,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-20,6,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-21,10,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-22,6,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-23,5,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-24,5,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-25,8,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-26,6,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-27,6,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-28,4,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-29,4,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-11-30,4,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-12-01,4,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-12-02,5,"abortion","US-WI","today 3-m","web",0,"US-WI"
2024-09-02,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-03,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-04,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-05,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-06,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-07,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-08,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-09,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-10,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-11,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-12,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-13,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-14,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-15,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-16,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-17,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-18,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-19,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-20,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-21,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-22,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-23,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-24,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-25,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-26,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-27,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-28,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-29,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-30,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-01,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-02,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-03,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-04,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-05,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-06,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-07,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-08,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-09,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-10,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-11,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-12,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-13,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-14,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-15,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-16,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-17,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-18,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-19,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-20,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-21,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-22,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-23,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-24,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-25,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-26,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-27,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-28,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-29,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-30,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-10-31,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-01,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-02,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-03,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-04,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-05,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-06,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-07,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-08,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-09,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-10,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-11,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-12,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-13,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-14,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-15,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-16,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-17,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-18,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-19,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-20,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-21,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-22,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-23,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-24,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-25,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-26,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-27,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-28,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-29,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-11-30,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-12-01,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-12-02,0,"migrant crime","US-MI","today 3-m","web",0,"US-MI"
2024-09-02,8,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-03,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-04,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-05,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-06,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-07,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-08,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-09,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-10,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-11,24,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-12,9,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-13,8,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-14,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-15,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-16,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-17,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-18,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-19,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-20,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-21,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-22,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-23,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-24,8,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-25,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-26,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-27,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-28,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-29,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-30,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-01,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-02,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-03,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-04,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-05,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-06,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-07,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-08,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-09,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-10,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-11,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-12,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-13,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-14,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-15,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-16,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-17,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-18,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-19,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-20,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-21,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-22,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-23,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-24,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-25,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-26,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-27,8,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-28,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-29,9,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-30,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-10-31,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-01,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-02,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-03,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-04,7,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-05,13,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-06,86,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-07,70,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-08,41,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-09,25,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-10,15,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-11,15,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-12,17,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-13,12,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-14,9,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-15,6,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-16,0,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-17,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-18,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-19,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-20,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-21,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-22,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-23,5,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-24,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-25,4,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-26,3,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-27,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-28,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-29,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-11-30,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-12-01,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-12-02,2,"Project 2025","US-MI","today 3-m","web",0,"US-MI"
2024-09-02,2,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-03,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-04,3,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-05,0,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-06,6,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-07,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-08,3,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-09,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-10,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-11,8,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-12,6,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-13,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-14,6,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-15,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-16,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-17,2,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-18,2,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-19,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-20,2,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-21,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-22,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-23,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-24,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-25,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-26,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-27,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-28,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-29,6,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-09-30,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-01,8,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-02,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-03,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-04,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-05,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-06,8,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-07,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-08,3,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-09,2,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-10,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-11,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-12,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-13,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-14,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-15,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-16,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-17,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-18,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-19,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-20,8,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-21,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-22,6,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-23,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-24,3,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-25,3,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-26,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-27,8,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-28,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-29,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-30,3,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-10-31,6,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-01,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-02,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-03,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-04,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-05,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-06,10,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-07,8,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-08,8,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-09,7,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-10,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-11,5,"transgender","US-MI","today 3-m","web",0,"US-MI"
2024-11-12,4,"transgender","US-MI","today 3-m","web",0,"US-MI"
